Nombre del Café,Descripción,Tipo de Producto,Tags,Vendor,Handle,Variante,Precio,SKU
Caja Vino y se fue,"<p><strong>Caja Vino y se fue</strong><br></p>
<p>¡Las Fiestas Patrias se celebran mejor con nuestro Pack vino y se fue!</p>
<p>Este año, parte tu celebración con una botella de Vino Santa Ema Gran Reserva Carmenere y recupera tu energía con una bolsa de nuestro delicioso Café Artisan Vinte.<br></p>
<p>¿Qué incluye tu pack?<br><strong>•  1 Botella de Vino Santa Ema Gran Reserva Carmenere 750 ml:</strong> Ideal para brindar con los que más quieres.<br><strong>•  1 Bolsa de Café Cultura Campanha 250 grs:</strong> Perfecta para comenzar tus mañanas de fiesta con energía renovada.</p>
<p>Aprovecha esta fórmula perfecta para disfrutar y compartir durante estas fiestas.</p>
<p>¡Stock limitado!</p>",Pack,"40%, Cafe, Café en Grano, Café Molido, caja, Con Cafeína, Pack, Todo café, Todos",El Mundo del Café,caja-vino-y-se-fue,Grano,19990,EMDC099
Caja: Explorador del Sabor,"<p>Los Exploradores del Sabor comenzarán su viaje en el vasto mundo del café con esta caja. </p>
<p>Lo llevaremos de la mano a través de las tierras del café, ofreciéndole una selección que abraza el corazón y el alma de su origen clásico.</p>
<p>Disfrutarán de una experiencia que lo familiarizará con la tradición y la cultura que cada sorbo lleva consigo, permitiéndole degustar la esencia de siglos de arte cafetero.</p>
<p>Recibirás en tu puerta una experiencia que honra los cimientos del café y te invita a ser parte de la comunidad mundial de amantes de esta bebida.</p>
<p><strong>En esta Caja recibirás:<br></strong><strong>- 2 bolsas de 250 grs. de cafés Especiales<br>- Folleto explicativo con toda la información sobre el café<br>- Recetas especialmente elaboradas para ser preparadas con cada uno de los cafés <br>- Regalitos sorpresas </strong></p>",Caja,"Café, caja, Todo café, Todos",El Mundo del Café,caja-explorador-del-sabor,Molido,26990,EMDC021
Caja: Explorador del Sabor,"<p>Los Exploradores del Sabor comenzarán su viaje en el vasto mundo del café con esta caja. </p>
<p>Lo llevaremos de la mano a través de las tierras del café, ofreciéndole una selección que abraza el corazón y el alma de su origen clásico.</p>
<p>Disfrutarán de una experiencia que lo familiarizará con la tradición y la cultura que cada sorbo lleva consigo, permitiéndole degustar la esencia de siglos de arte cafetero.</p>
<p>Recibirás en tu puerta una experiencia que honra los cimientos del café y te invita a ser parte de la comunidad mundial de amantes de esta bebida.</p>
<p><strong>En esta Caja recibirás:<br></strong><strong>- 2 bolsas de 250 grs. de cafés Especiales<br>- Folleto explicativo con toda la información sobre el café<br>- Recetas especialmente elaboradas para ser preparadas con cada uno de los cafés <br>- Regalitos sorpresas </strong></p>",Caja,"Café, caja, Todo café, Todos",El Mundo del Café,caja-explorador-del-sabor,Grano,26990,EMDC022
Carlos Medina - Café Caturra Lychee,"<p>El Caturra Lychee es un café frutal y dulce de Colombia que fue fermentado con adición de esta fruta a los tanques de procesamiento, de cuerpo meloso y notas marcadas a miel y lychee, una fruta tropical similar a la pera. Esta enfocado en preparaciones para filtrado pero también ofrece un espresso redondo si es bien extraído. Un café exótico pero muy agradable de tomar en diversas ocaciones.</p>
<p>Características:</p>
<p>Origen: Colombia<br>Proceso: Honey Lychee<br>altitud: 1.600 msnm<br>Varietal: Caturra Chiroso</p>",Café,"Cafe, Café en Grano, Café Molido, Con Cafeína, Todo café, Todos",Carlos Medina,carlos-medina-caturra-lychee,Grano,23990,
Carlos Medina - Café Caturra Lychee,"<p>El Caturra Lychee es un café frutal y dulce de Colombia que fue fermentado con adición de esta fruta a los tanques de procesamiento, de cuerpo meloso y notas marcadas a miel y lychee, una fruta tropical similar a la pera. Esta enfocado en preparaciones para filtrado pero también ofrece un espresso redondo si es bien extraído. Un café exótico pero muy agradable de tomar en diversas ocaciones.</p>
<p>Características:</p>
<p>Origen: Colombia<br>Proceso: Honey Lychee<br>altitud: 1.600 msnm<br>Varietal: Caturra Chiroso</p>",Café,"Cafe, Café en Grano, Café Molido, Con Cafeína, Todo café, Todos",Carlos Medina,carlos-medina-caturra-lychee,Molido,23990,
Carlos Medina - Café Java Natural de Bolivia,"<p>El Java Natural de Bolivia representa bastante bien este terroir, con notas florales de tonos morados, como violetas y notas dulces a caramelo y frutos rojos provenientes del secado con la pulpa y cáscara que presenta este café. Esta enfocado en preparaciones para filtrado pero también ofrece un espresso redondo si es bien extraído. Un café delicado y complejo, que resulta interesante al paladar.</p>
<p>Características:</p>
<p>Origen: Bolivia<br>Proceso: Natural<br>Altitud: 1.700 msnm<br>Varietal: Java</p>",Café,"Cafe, Café en Grano, Café Molido, Con Cafeína, Todo café, Todos",Carlos Medina,carlos-medina-cafe-java-natural-de-bolivia,Grano,23990,
Carlos Medina - Café Java Natural de Bolivia,"<p>El Java Natural de Bolivia representa bastante bien este terroir, con notas florales de tonos morados, como violetas y notas dulces a caramelo y frutos rojos provenientes del secado con la pulpa y cáscara que presenta este café. Esta enfocado en preparaciones para filtrado pero también ofrece un espresso redondo si es bien extraído. Un café delicado y complejo, que resulta interesante al paladar.</p>
<p>Características:</p>
<p>Origen: Bolivia<br>Proceso: Natural<br>Altitud: 1.700 msnm<br>Varietal: Java</p>",Café,"Cafe, Café en Grano, Café Molido, Con Cafeína, Todo café, Todos",Carlos Medina,carlos-medina-cafe-java-natural-de-bolivia,Molido,23990,
"CCCR - Guatemala La Libertad, Huehuetenango","<p>Este café en grano proviene de la región de La Libertad, Huehuetenango, Guatemala. Es una<span> </span><strong>mezcla selecta de las variedades Bourbon, Caturra y Catuaí (Strictly Hard Bean Extra Prep)</strong>, cultivadas a altitudes entre 1300 y 1600 metros sobre el nivel del mar en suelos de ceniza volcánica.</p>
<p><strong>Características:</strong></p>
<ul>
<li>
<strong>Acidez</strong>: Media, aportando una claridad que realza la dulzura y el sabor a fruta.</li>
<li>
<strong>Balance</strong>: Armónico, donde la riqueza del chocolate suizo se equilibra con la naturalidad de la panela.</li>
<li>
<strong>Dulzor</strong>: Intenso, con la panela y la manzana roja que ofrecen un perfil dulce y complejo.</li>
<li>
<strong>Retrogusto</strong>: Prolongado, con notas de manzana roja que añaden frescura al final de cada sorbo.<br>
</li>
</ul>
<p>Este café se procesa mediante el método lavado, resultando en una taza con notas profundas de<span> </span><strong>chocolate suizo, la dulzura de la panela y el aroma fresco de la manzana roja</strong>, reflejando la calidad y el terruño único de Guatemala.</p>
<p> </p>",Café,"60, Acidez: Media, Cafe, Café en Grano, Café Molido, Guatemala, Origen, Origen: Guatemala, Perfil de sabor: Frutal y/o floral, Todo café, Todos",CCCR,ccr-wedding-crashers-house-blend-copia,Grano / 250,14990,EMDC144
"CCCR - Guatemala La Libertad, Huehuetenango","<p>Este café en grano proviene de la región de La Libertad, Huehuetenango, Guatemala. Es una<span> </span><strong>mezcla selecta de las variedades Bourbon, Caturra y Catuaí (Strictly Hard Bean Extra Prep)</strong>, cultivadas a altitudes entre 1300 y 1600 metros sobre el nivel del mar en suelos de ceniza volcánica.</p>
<p><strong>Características:</strong></p>
<ul>
<li>
<strong>Acidez</strong>: Media, aportando una claridad que realza la dulzura y el sabor a fruta.</li>
<li>
<strong>Balance</strong>: Armónico, donde la riqueza del chocolate suizo se equilibra con la naturalidad de la panela.</li>
<li>
<strong>Dulzor</strong>: Intenso, con la panela y la manzana roja que ofrecen un perfil dulce y complejo.</li>
<li>
<strong>Retrogusto</strong>: Prolongado, con notas de manzana roja que añaden frescura al final de cada sorbo.<br>
</li>
</ul>
<p>Este café se procesa mediante el método lavado, resultando en una taza con notas profundas de<span> </span><strong>chocolate suizo, la dulzura de la panela y el aroma fresco de la manzana roja</strong>, reflejando la calidad y el terruño único de Guatemala.</p>
<p> </p>",Café,"60, Acidez: Media, Cafe, Café en Grano, Café Molido, Guatemala, Origen, Origen: Guatemala, Perfil de sabor: Frutal y/o floral, Todo café, Todos",CCCR,ccr-wedding-crashers-house-blend-copia,Molido / 250,5995,EMDC145
CCCR - Wedding Crashers House Blend,"<p style=""text-align: left;"">Durante un viaje cafetero, CCCR inocentemente terminó de paracaidista en un bar que celebraba una boda. Sobre una silla paseaban a la novia, bailaban, comían, tomaban y bueno, comiendo pizza, bebiendo whiskey. Por eso el nombre.</p>
<p><span>Con </span><span><strong>Wedding Crashers</strong></span><span> la idea es romper protocolos y dejarnos caer en tu cafetería, sin formalidades, con un blend extraordinario que resista los prejuicios.</span><span></span></p>
<p> </p>",Café,"Acidez: Media, Cafe, Café en Grano, Café Molido, Colombia, Origen, Origen: Colombia, Perfil de sabor: Frutal y/o floral, Todo café, Todos",CCCR,ccr-wedding-crashers-house-blend,Grano / 250,7990,EMDC147
CCCR - Wedding Crashers House Blend,"<p style=""text-align: left;"">Durante un viaje cafetero, CCCR inocentemente terminó de paracaidista en un bar que celebraba una boda. Sobre una silla paseaban a la novia, bailaban, comían, tomaban y bueno, comiendo pizza, bebiendo whiskey. Por eso el nombre.</p>
<p><span>Con </span><span><strong>Wedding Crashers</strong></span><span> la idea es romper protocolos y dejarnos caer en tu cafetería, sin formalidades, con un blend extraordinario que resista los prejuicios.</span><span></span></p>
<p> </p>",Café,"Acidez: Media, Cafe, Café en Grano, Café Molido, Colombia, Origen, Origen: Colombia, Perfil de sabor: Frutal y/o floral, Todo café, Todos",CCCR,ccr-wedding-crashers-house-blend,Molido / 250,7990,EMDC148
Chai Clasico Sin Azucar Orca,"<div>Chai instantaneo a base de té negro y especias endulzado con sucralosa.</div><p>Características: Té Negro, Cardamomo, Canela, Nuez Moscada, Jengibre, Anis Estrellado Endulzado Con Sucralosa.</p>",Té,"Te Chai, Todos",Adele Originals,chai-clasico-sin-azucar-orca,Morado,12990,MCMK03006
Chalo - Chalo Chai,"<div>Este chai extremadamente cálido, amargo y dulce, te encantará  en el primer sorbo. El cardamomo picante se usa ampliamente en la cocina india. ¡Nuestro Cardamomo Chai Latte tiene aromas suaves y agudos y un sabor picante y picante para algunos! Los apasionados de Chalito definitivamente apreciarán este chai.</div><div>
<br>Características: Tiene una apariencia de polvo blanco, marron y un sabor y olor picante, tiene consistencia y es 100% soluble.</div>",Té,"Te, Te Chai, Todos",Leaf Chile,chalo-chai,Cardamomo,9990,MCMK02009
Chalo - Chalo Chai,"<div>Este chai extremadamente cálido, amargo y dulce, te encantará  en el primer sorbo. El cardamomo picante se usa ampliamente en la cocina india. ¡Nuestro Cardamomo Chai Latte tiene aromas suaves y agudos y un sabor picante y picante para algunos! Los apasionados de Chalito definitivamente apreciarán este chai.</div><div>
<br>Características: Tiene una apariencia de polvo blanco, marron y un sabor y olor picante, tiene consistencia y es 100% soluble.</div>",Té,"Te, Te Chai, Todos",Leaf Chile,chalo-chai,Vainilla,9990,MCMK02010
Chalo - Chalo Iced Chai,"<div>Nuestros Chalo Iced Chai's son la alternativa funky para los tés helados. El polvo de premezcla de Chalo es la base perfecta para tus propios tés helados caseros. Nuestros chais helados se basan en jaggery, un azúcar de caña 100 % natural y sin refinar. Deliciosamente dulce y basado en sabores directamente de la propia fruta.</div><div>
<br>Características: Tiene una apariencia de polvo blanco, marron y un sabor y olor picante, tiene consistencia y es 100% soluble.</div>",Té,"Te, Te Chai, Todos",Leaf Chile,chalo-iced-chai,Strawberry,9990,MCMK02011
Christmas Coffee Box Deluxe: Un Regalo para el Paladar,"<p class=""MsoNormal"">Regala una experiencia sensorial con la Christmas Coffee Box Deluxe, un imperdible para los paladares más exigentes. Esta versión incluye:</p>
<ul type=""disc"">
<li class=""MsoNormal"">
<b>Puelo Coffee Roasters - Origins Costa Rica:</b><span> </span>Este café de origen único te cautivará con su perfil aromático. Con una acidez muy jugosa que nos recuerda al corazón de una manzana, acompañado de sabores a cacao y avellana que revitalizarán el espíritu navideño.</li>
<li class=""MsoNormal"">
<b>Café Llanquihue - Café Puntiagudo Black:</b><span> </span>Este café presenta una complejidad sorprendente,  muy aromático, dulce y con una frutosidad explosiva.</li>
</ul>
<p class=""MsoNormal"">Cada café es un testimonio de la calidad y la pasión con la que nuestros tostadores locales trabajan. Presentada en una caja que despertará tu espíritu navideño, la Christmas Coffee Box Deluxe no solo es un regalo, sino una invitación a compartir momentos con familia y amigos. Ideal para aquellos que aprecian la sutileza y la profundidad del buen café.</p>
<p class=""MsoNormal"">¡Haz de cada taza una celebración con nuestra Christmas Coffee Box!</p>
<p> </p>
<p><span style=""font-size: 0.875rem;"">Stock limitado</span></p>",Pack,"Cafe, Café en Grano, Café Molido, caja, Con Cafeína, Pack, Todo café, Todos",El Mundo del Café,christmas-coffee-box-deluxe-un-regalo-para-el-paladar,Molido,29990,EMDC127
Christmas Coffee Box Deluxe: Un Regalo para el Paladar,"<p class=""MsoNormal"">Regala una experiencia sensorial con la Christmas Coffee Box Deluxe, un imperdible para los paladares más exigentes. Esta versión incluye:</p>
<ul type=""disc"">
<li class=""MsoNormal"">
<b>Puelo Coffee Roasters - Origins Costa Rica:</b><span> </span>Este café de origen único te cautivará con su perfil aromático. Con una acidez muy jugosa que nos recuerda al corazón de una manzana, acompañado de sabores a cacao y avellana que revitalizarán el espíritu navideño.</li>
<li class=""MsoNormal"">
<b>Café Llanquihue - Café Puntiagudo Black:</b><span> </span>Este café presenta una complejidad sorprendente,  muy aromático, dulce y con una frutosidad explosiva.</li>
</ul>
<p class=""MsoNormal"">Cada café es un testimonio de la calidad y la pasión con la que nuestros tostadores locales trabajan. Presentada en una caja que despertará tu espíritu navideño, la Christmas Coffee Box Deluxe no solo es un regalo, sino una invitación a compartir momentos con familia y amigos. Ideal para aquellos que aprecian la sutileza y la profundidad del buen café.</p>
<p class=""MsoNormal"">¡Haz de cada taza una celebración con nuestra Christmas Coffee Box!</p>
<p> </p>
<p><span style=""font-size: 0.875rem;"">Stock limitado</span></p>",Pack,"Cafe, Café en Grano, Café Molido, caja, Con Cafeína, Pack, Todo café, Todos",El Mundo del Café,christmas-coffee-box-deluxe-un-regalo-para-el-paladar,Grano,29990,EMDC128
Christmas Coffee Box: Sabores Festivos para Compartir,"<p class=""MsoNormal"">Sumérgete en el espíritu navideño con nuestra Christmas Coffee Box, una selección cuidadosamente curada para los amantes del café. Esta caja incluye dos excepcionales variedades de café de especialidad que prometen despertar los sentidos y llenar los espacios de alegría festiva:</p>
<ul type=""disc"">
<li class=""MsoNormal"">
<b>WR4 Camaleón Honduras - 250 grs:</b><span> </span>Disfruta de un café delicado y dulce, con sutiles notas de caramelo, mandarina y florales, ideal para comenzar las mañanas de diciembre con un toque de calidez.</li>
<li class=""MsoNormal"">
<b>504 Coffee &amp; Roastery Perú - 250 grs:</b><span> </span>Saborea la delicadeza de este café con matices de frutas rojas y un final limpio, perfecto para compartir en esas tardes de reunión familiar.</li>
</ul>
<p class=""MsoNormal"">Cada grano es seleccionado por su calidad superior y su capacidad de ofrecer una experiencia única en cada taza. Ideal para regalar o simplemente para darte un gusto durante la temporada festiva.</p>
<p class=""MsoNormal"">¡Haz de cada taza una celebración con nuestra Christmas Coffee Box!</p>
<p> </p>
<p><span style=""font-size: 0.875rem;"">Stock limitado</span></p>",Pack,"Cafe, Café en Grano, Café Molido, caja, Con Cafeína, Pack, Todo café, Todos",El Mundo del Café,christmas-coffee-box-sabores-festivos-para-compartir,Molido,24990,EMDC125
Christmas Coffee Box: Sabores Festivos para Compartir,"<p class=""MsoNormal"">Sumérgete en el espíritu navideño con nuestra Christmas Coffee Box, una selección cuidadosamente curada para los amantes del café. Esta caja incluye dos excepcionales variedades de café de especialidad que prometen despertar los sentidos y llenar los espacios de alegría festiva:</p>
<ul type=""disc"">
<li class=""MsoNormal"">
<b>WR4 Camaleón Honduras - 250 grs:</b><span> </span>Disfruta de un café delicado y dulce, con sutiles notas de caramelo, mandarina y florales, ideal para comenzar las mañanas de diciembre con un toque de calidez.</li>
<li class=""MsoNormal"">
<b>504 Coffee &amp; Roastery Perú - 250 grs:</b><span> </span>Saborea la delicadeza de este café con matices de frutas rojas y un final limpio, perfecto para compartir en esas tardes de reunión familiar.</li>
</ul>
<p class=""MsoNormal"">Cada grano es seleccionado por su calidad superior y su capacidad de ofrecer una experiencia única en cada taza. Ideal para regalar o simplemente para darte un gusto durante la temporada festiva.</p>
<p class=""MsoNormal"">¡Haz de cada taza una celebración con nuestra Christmas Coffee Box!</p>
<p> </p>
<p><span style=""font-size: 0.875rem;"">Stock limitado</span></p>",Pack,"Cafe, Café en Grano, Café Molido, caja, Con Cafeína, Pack, Todo café, Todos",El Mundo del Café,christmas-coffee-box-sabores-festivos-para-compartir,Grano,24990,EMDC126
